date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,gfc_2008_shock,gfc_2008_regime,opec_2014_shock,opec_2014_regime,covid_2020_shock,covid_2020_regime,war_2022_shock,war_2022_regime,gfc_2008_window,opec_2014_window,covid_2020_window,war_2022_window,cond_vix_gt_30,cond_termspread_inv,cond_inventory_draw,cond_opec_cut
2010-11-05,0.2199999999999988,0.57706775,218.275,89.2441,18.26,92.9537,11399.9,347394.0,32378.231515499996,5593.0,2.2,2.58,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-08,-0.0299999999999869,0.57706775,218.275,89.5711,18.29,92.9537,11399.9,347394.0,32378.231515499996,5593.0,2.19,2.6,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-09,0.7299999999999898,0.57706775,218.275,89.558,19.08,92.9537,11399.9,347394.0,32378.231515499996,5593.0,2.26,2.72,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-10,0.0,0.57706775,218.275,89.9056,18.47,92.9537,11399.9,347394.0,32378.231515499996,5593.0,2.21,2.65,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-11,-2.8799999999999955,0.57706775,218.275,89.9056,18.64,92.9537,11399.9,347394.0,32378.231515499996,5593.0,2.21,2.65,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-12,-0.0100000000000051,0.57706775,218.275,90.1701,20.61,92.9537,11399.9,343849.0,32378.231515499996,5596.0,2.25,2.76,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-11-15,-2.549999999999997,0.57706775,218.275,90.4331,20.2,92.9537,11399.9,343849.0,32378.231515499996,5596.0,2.39,2.92,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-16,-1.8999999999999917,0.57706775,218.275,91.1102,22.58,92.9537,11399.9,343849.0,32378.231515499996,5596.0,2.34,2.85,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-17,1.4499999999999886,0.57706775,218.275,90.9282,21.76,92.9537,11399.9,343849.0,32378.231515499996,5596.0,2.39,2.89,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-18,-0.2299999999999897,0.57706775,218.275,90.649,18.75,92.9537,11399.9,343849.0,32378.231515499996,5596.0,2.38,2.9,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-19,-0.4100000000000108,0.57706775,218.275,90.6986,18.04,92.9537,11399.9,336563.0,32378.231515499996,5597.0,2.36,2.88,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-11-22,-0.4499999999999886,0.57706775,218.275,90.7023,18.37,92.9537,11399.9,336563.0,32378.231515499996,5597.0,2.31,2.8,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-23,2.4199999999999875,0.57706775,218.275,91.4318,20.63,92.9537,11399.9,336563.0,32378.231515499996,5597.0,2.32,2.77,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-24,0.6600000000000108,0.57706775,218.275,91.2179,19.56,92.9537,11399.9,336563.0,32378.231515499996,5597.0,2.4,2.93,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-26,1.8599999999999992,0.57706775,218.275,91.8152,22.22,92.9537,11399.9,337592.0,32378.231515499996,5581.0,2.36,2.87,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-29,-1.6099999999999994,0.57706775,218.275,92.1997,21.53,92.9537,11399.9,337592.0,32378.231515499996,5581.0,2.32,2.84,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-30,2.6299999999999955,0.57706775,218.275,92.1494,23.54,92.9537,11399.9,337592.0,32378.231515499996,5581.0,2.36,2.81,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,1.230000000000004,0.40880525,219.035,91.6799,21.36,92.6903,11428.9,337592.0,32411.231515499996,5581.0,2.44,2.97,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-02,1.2000000000000028,0.40880525,219.035,91.2651,19.39,92.6903,11428.9,337592.0,32411.231515499996,5581.0,2.46,3.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-03,0.1499999999999914,0.40880525,219.035,90.8788,18.01,92.6903,11428.9,338658.0,32411.231515499996,5555.0,2.54,3.03,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-06,-0.6400000000000006,0.40880525,219.035,91.0167,18.02,92.6903,11428.9,338658.0,32411.231515499996,5555.0,2.53,2.95,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-07,-0.3900000000000005,0.40880525,219.035,90.9732,17.99,92.6903,11428.9,338658.0,32411.231515499996,5555.0,2.61,3.15,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-08,0.0499999999999971,0.40880525,219.035,91.3376,17.74,92.6903,11428.9,338658.0,32411.231515499996,5555.0,2.63,3.26,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-09,-0.539999999999992,0.40880525,219.035,91.3923,17.25,92.6903,11428.9,338658.0,32411.231515499996,5555.0,2.59,3.23,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-10,0.8100000000000023,0.40880525,219.035,91.2831,17.61,92.6903,11428.9,334524.0,32411.231515499996,5582.0,2.68,3.32,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-12-13,-0.2900000000000062,0.40880525,219.035,90.8837,17.55,92.6903,11428.9,334524.0,32411.231515499996,5582.0,2.68,3.29,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-14,0.3299999999999983,0.40880525,219.035,90.764,17.61,92.6903,11428.9,334524.0,32411.231515499996,5582.0,2.83,3.49,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-15,-0.9500000000000028,0.40880525,219.035,91.094,17.94,92.6903,11428.9,334524.0,32411.231515499996,5582.0,2.85,3.53,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-16,0.3100000000000023,0.40880525,219.035,91.3773,17.39,92.6903,11428.9,334524.0,32411.231515499996,5582.0,2.81,3.47,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-17,0.6600000000000108,0.40880525,219.035,91.5555,16.11,92.6903,11428.9,324670.0,32411.231515499996,5604.0,2.72,3.33,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-12-20,0.6199999999999903,0.40880525,219.035,91.6398,16.41,92.6903,11428.9,324670.0,32411.231515499996,5604.0,2.74,3.36,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-21,0.5300000000000011,0.40880525,219.035,91.519,16.49,92.6903,11428.9,324670.0,32411.231515499996,5604.0,2.72,3.35,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-22,1.0100000000000051,0.40880525,219.035,91.429,15.45,92.6903,11428.9,324670.0,32411.231515499996,5604.0,2.71,3.36,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-23,0.1499999999999914,0.40880525,219.035,91.3013,16.47,92.6903,11428.9,324670.0,32411.231515499996,5604.0,2.74,3.41,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-27,0.4900000000000091,0.40880525,219.035,91.1963,17.67,92.6903,11428.9,319337.0,32411.231515499996,5598.0,2.65,3.36,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-12-28,-0.3500000000000085,0.40880525,219.035,90.9848,17.52,92.6903,11428.9,319337.0,32411.231515499996,5598.0,2.75,3.5,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-29,-1.2800000000000011,0.40880525,219.035,90.7669,17.28,92.6903,11428.9,319337.0,32411.231515499996,5598.0,2.71,3.35,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-30,1.5300000000000011,0.40880525,219.035,90.5146,17.52,92.6903,11428.9,319337.0,32411.231515499996,5598.0,2.72,3.38,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-31,0.2100000000000079,0.40880525,219.035,90.5146,17.75,92.6903,11428.9,318079.0,32411.231515499996,5575.0,2.69,3.3,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-03,-2.200000000000003,0.33888956,219.59,89.9524,17.61,92.7709,11458.0,318079.0,32397.231515499996,5575.0,2.75,3.36,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-04,0.9099999999999966,0.33888956,219.59,90.3277,17.38,92.7709,11458.0,318079.0,32397.231515499996,5575.0,2.73,3.36,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-05,-1.9299999999999928,0.33888956,219.59,90.5715,17.02,92.7709,11458.0,318079.0,32397.231515499996,5575.0,2.79,3.5,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-06,-0.3000000000000113,0.33888956,219.59,90.9125,17.4,92.7709,11458.0,318079.0,32397.231515499996,5575.0,2.76,3.44,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-07,1.1700000000000017,0.33888956,219.59,91.0001,17.14,92.7709,11458.0,313918.0,32397.231515499996,5598.0,2.74,3.34,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-10,1.8700000000000043,0.33888956,219.59,91.03,17.54,92.7709,11458.0,313918.0,32397.231515499996,5598.0,2.73,3.32,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-11,0.7399999999999949,0.33888956,219.59,90.8431,16.89,92.7709,11458.0,313918.0,32397.231515499996,5598.0,2.77,3.37,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-12,-0.4599999999999937,0.33888956,219.59,90.4111,16.24,92.7709,11458.0,313918.0,32397.231515499996,5598.0,2.79,3.4,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-13,0.1400000000000005,0.33888956,219.59,89.9019,16.39,92.7709,11458.0,313918.0,32397.231515499996,5598.0,2.75,3.34,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-14,-0.1500000000000056,0.33888956,219.59,90.0461,15.46,92.7709,11458.0,311526.0,32397.231515499996,5575.0,2.76,3.35,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-18,-0.5300000000000011,0.33888956,219.59,89.821,15.87,92.7709,11458.0,311526.0,32397.231515499996,5575.0,2.79,3.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-19,-2.289999999999992,0.33888956,219.59,89.6948,17.31,92.7709,11458.0,311526.0,32397.231515499996,5575.0,2.77,3.37,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-20,-0.3400000000000034,0.33888956,219.59,90.1316,17.99,92.7709,11458.0,311526.0,32397.231515499996,5575.0,2.82,3.47,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-21,-1.480000000000004,0.33888956,219.59,89.7204,18.47,92.7709,11458.0,314143.0,32397.231515499996,5205.0,2.81,3.44,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-24,-1.6599999999999966,0.33888956,219.59,89.5375,17.65,92.7709,11458.0,314143.0,32397.231515499996,5205.0,2.78,3.43,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-25,1.0700000000000074,0.33888956,219.59,89.7279,17.59,92.7709,11458.0,314143.0,32397.231515499996,5205.0,2.73,3.35,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-26,-1.7000000000000028,0.33888956,219.59,89.5091,16.64,92.7709,11458.0,314143.0,32397.231515499996,5205.0,2.83,3.45,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-27,3.700000000000003,0.33888956,219.59,89.5728,16.15,92.7709,11458.0,314143.0,32397.231515499996,5205.0,2.83,3.42,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-28,2.839999999999989,0.33888956,219.59,89.8189,20.04,92.7709,11458.0,318979.0,32397.231515499996,5321.0,2.82,3.36,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-31,-1.4499999999999886,0.33888956,219.59,89.694,19.53,92.7709,11458.0,318979.0,32397.231515499996,5321.0,2.84,3.42,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,0.2399999999999948,0.62620927,220.472,89.1436,17.63,93.6787,11473.2,318979.0,32576.231515499996,5321.0,2.87,3.48,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-02,-0.3599999999999994,0.62620927,220.472,89.0737,17.3,93.6787,11473.2,318979.0,32576.231515499996,5321.0,2.85,3.52,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-03,-1.5499999999999972,0.62620927,220.472,89.2522,16.69,93.6787,11473.2,318979.0,32576.231515499996,5321.0,2.87,3.58,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-04,-1.5700000000000074,0.62620927,220.472,89.391,15.93,93.6787,11473.2,321573.0,32576.231515499996,5568.0,2.91,3.68,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-07,-0.4500000000000028,0.62620927,220.472,89.3556,16.28,93.6787,11473.2,321573.0,32576.231515499996,5568.0,2.9,3.68,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-08,-0.2599999999999909,0.62620927,220.472,89.1241,15.81,93.6787,11473.2,321573.0,32576.231515499996,5568.0,2.89,3.75,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-09,-0.1500000000000056,0.62620927,220.472,89.4166,15.87,93.6787,11473.2,321573.0,32576.231515499996,5568.0,2.84,3.65,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,-1.0499999999999972,0.62620927,220.472,89.6266,16.09,93.6787,11473.2,321573.0,32576.231515499996,5568.0,2.85,3.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-11,-0.730000000000004,0.62620927,220.472,89.8784,15.69,93.6787,11473.2,323404.0,32576.231515499996,5597.0,2.79,3.64,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-14,-0.5300000000000011,0.62620927,220.472,89.8543,15.95,93.6787,11473.2,323404.0,32576.231515499996,5597.0,2.75,3.62,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-15,0.6700000000000017,0.62620927,220.472,89.8871,16.37,93.6787,11473.2,323404.0,32576.231515499996,5597.0,2.77,3.61,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-16,1.25,0.62620927,220.472,89.7059,16.72,93.6787,11473.2,323404.0,32576.231515499996,5597.0,2.76,3.62,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-17,-0.019999999999996,0.62620927,220.472,89.4102,16.59,93.6787,11473.2,323404.0,32576.231515499996,5597.0,2.78,3.58,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-18,7.6200000000000045,0.62620927,220.472,89.1974,16.43,93.6787,11473.2,324264.0,32576.231515499996,5610.0,2.81,3.59,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-22,3.390000000000001,0.62620927,220.472,89.4617,20.8,93.6787,11473.2,324264.0,32576.231515499996,5610.0,2.72,3.46,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-23,-0.2100000000000079,0.62620927,220.472,89.4186,22.13,93.6787,11473.2,324264.0,32576.231515499996,5610.0,2.75,3.49,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-24,0.6899999999999977,0.62620927,220.472,89.2346,21.32,93.6787,11473.2,324264.0,32576.231515499996,5610.0,2.73,3.46,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-25,0.5799999999999983,0.62620927,220.472,89.1664,19.22,93.6787,11473.2,325086.0,32576.231515499996,5604.0,2.7,3.42,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-28,2.530000000000001,0.62620927,220.472,88.9391,18.35,93.6787,11473.2,325086.0,32576.231515499996,5604.0,2.73,3.42,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,2.640000000000001,0.86397716,221.187,88.831,21.01,93.4814,11486.0,325086.0,33535.355440700005,5604.0,2.75,3.41,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-02,-0.3499999999999943,0.86397716,221.187,88.7317,20.7,93.4814,11486.0,325086.0,33535.355440700005,5604.0,2.77,3.46,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-03,2.4200000000000017,0.86397716,221.187,88.637,18.6,93.4814,11486.0,325086.0,33535.355440700005,5604.0,2.79,3.58,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-04,1.0300000000000011,0.86397716,221.187,88.4898,19.06,93.4814,11486.0,324722.0,33535.355440700005,5591.0,2.81,3.49,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-07,-0.3100000000000023,0.86397716,221.187,88.5207,20.66,93.4814,11486.0,324722.0,33535.355440700005,5591.0,2.81,3.51,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-08,-0.6700000000000017,0.86397716,221.187,88.6454,19.82,93.4814,11486.0,324722.0,33535.355440700005,5591.0,2.83,3.56,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-09,-1.6599999999999966,0.86397716,221.187,88.5328,20.22,93.4814,11486.0,324722.0,33535.355440700005,5591.0,2.78,3.48,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-10,-1.5900000000000034,0.86397716,221.187,88.8698,21.88,93.4814,11486.0,324722.0,33535.355440700005,5591.0,2.72,3.37,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-11,0.0600000000000022,0.86397716,221.187,88.691,20.08,93.4814,11486.0,327099.0,33535.355440700005,5593.0,2.76,3.4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-14,-3.969999999999999,0.86397716,221.187,88.5191,21.13,93.4814,11486.0,327099.0,33535.355440700005,5593.0,2.75,3.36,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-15,0.7599999999999909,0.86397716,221.187,88.7845,24.32,93.4814,11486.0,327099.0,33535.355440700005,5593.0,2.7,3.33,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-16,3.480000000000004,0.86397716,221.187,88.9785,29.4,93.4814,11486.0,327099.0,33535.355440700005,5593.0,2.64,3.22,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-17,-0.4099999999999966,0.86397716,221.187,88.6549,26.37,93.4814,11486.0,327099.0,33535.355440700005,5593.0,2.65,3.25,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-18,1.2999999999999972,0.86397716,221.187,88.5221,24.44,93.4814,11486.0,328844.0,33535.355440700005,5591.0,2.67,3.28,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-21,2.1700000000000017,0.86397716,221.187,88.2032,20.61,93.4814,11486.0,328844.0,33535.355440700005,5591.0,2.67,3.34,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-22,0.6799999999999926,0.86397716,221.187,88.0665,20.21,93.4814,11486.0,328844.0,33535.355440700005,5591.0,2.66,3.34,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-23,-0.1699999999999875,0.86397716,221.187,88.3328,19.17,93.4814,11486.0,328844.0,33535.355440700005,5591.0,2.67,3.36,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-24,-0.1500000000000056,0.86397716,221.187,88.0592,18.0,93.4814,11486.0,328844.0,33535.355440700005,5591.0,2.7,3.42,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-25,-1.3499999999999943,0.86397716,221.187,88.1716,17.91,93.4814,11486.0,330975.0,33535.355440700005,5570.0,2.67,3.46,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-28,0.7999999999999972,0.86397716,221.187,88.3058,19.44,93.4814,11486.0,330975.0,33535.355440700005,5570.0,2.66,3.47,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-29,-0.5400000000000063,0.86397716,221.187,88.3991,18.16,93.4814,11486.0,330975.0,33535.355440700005,5570.0,2.69,3.5,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-30,2.390000000000001,0.86397716,221.187,88.2298,17.71,93.4814,11486.0,330975.0,33535.355440700005,5570.0,2.67,3.47,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-31,1.3599999999999994,0.86397716,221.187,88.0299,17.74,93.4814,11486.0,330975.0,33535.355440700005,5570.0,2.67,3.47,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,0.5900000000000034,0.82968718,221.898,87.7993,17.4,93.1102,11482.8,333920.0,33509.355440700005,5568.0,2.66,3.46,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-04,-0.3200000000000074,0.82968718,221.898,87.8406,17.5,93.1102,11482.8,333920.0,33509.355440700005,5568.0,2.68,3.45,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-05,0.5600000000000023,0.82968718,221.898,87.7483,17.25,93.1102,11482.8,333920.0,33509.355440700005,5568.0,2.66,3.5,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-06,1.4399999999999975,0.82968718,221.898,87.4913,16.9,93.1102,11482.8,333920.0,33509.355440700005,5568.0,2.71,3.56,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-07,2.450000000000003,0.82968718,221.898,87.532,17.11,93.1102,11482.8,333920.0,33509.355440700005,5568.0,2.77,3.58,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-08,-2.769999999999996,0.82968718,221.898,87.1493,17.87,93.1102,11482.8,335536.0,33509.355440700005,5638.0,2.76,3.59,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-11,-3.75,0.82968718,221.898,87.094,16.59,93.1102,11482.8,335536.0,33509.355440700005,5638.0,2.74,3.59,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-12,0.8499999999999943,0.82968718,221.898,87.2943,17.09,93.1102,11482.8,335536.0,33509.355440700005,5638.0,2.75,3.52,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-13,1.1300000000000097,0.82968718,221.898,87.2093,16.92,93.1102,11482.8,335536.0,33509.355440700005,5638.0,2.74,3.49,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-14,1.4399999999999975,0.82968718,221.898,87.0802,16.27,93.1102,11482.8,335536.0,33509.355440700005,5638.0,2.74,3.51,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-15,-2.469999999999999,0.82968718,221.898,87.005,15.32,93.1102,11482.8,337163.0,33509.355440700005,5635.0,2.72,3.43,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-18,0.480000000000004,0.82968718,221.898,87.5081,16.96,93.1102,11482.8,337163.0,33509.355440700005,5635.0,2.71,3.4,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-19,3.6599999999999966,0.82968718,221.898,87.0791,15.83,93.1102,11482.8,337163.0,33509.355440700005,5635.0,2.71,3.39,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-20,0.8799999999999955,0.82968718,221.898,86.5642,15.07,93.1102,11482.8,337163.0,33509.355440700005,5635.0,2.74,3.43,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-21,-0.039999999999992,0.82968718,221.898,86.2256,14.69,93.1102,11482.8,337163.0,33509.355440700005,5635.0,2.74,3.42,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-25,0.039999999999992,0.82968718,221.898,86.4026,15.77,93.1102,11482.8,334841.0,33509.355440700005,5625.0,2.72,3.39,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
